month,category_id,file_id,Inflation and Prices,Economic Growth and Business Activity,Quarterly Economic Performance,Committee Deliberations and Policies*,Credit Markets and Financial Conditions,Economic Forecasts and Projections
2009-09,2009,20090923,-0.0022764580293576165,-0.011071742527977204,-0.04415353268673145,-0.09814661266449758,-0.10854502708702456,-0.045235398363459314
2009-11,2009,20091104,-0.11844365974017461,-0.0010835085676083303,-0.01115837206511374,-0.03115364763768523,-0.004769451373084515,-0.020707814135300373
2009-12,2009,20091216,-0.018381217004909346,-0.014753754632366204,-0.03515396442211306,-0.06468737038492815,-0.06583901172265688,-0.04968036502719446
2010-01,2010,20100127,-0.11557661859086348,-0.019664908733952022,-0.05726305929319961,-0.1868571976578589,-0.09827221261825778,-0.06127334010832449
2010-03,2010,20100316,-0.10269517415987077,-0.001204816744052958,-0.08013669727078712,-0.1673128218797206,-0.05969934412712441,-0.08202847337783578
2010-04,2010,20100428,-0.041962115051146866,-0.03433678068934927,-0.023741497038820072,-0.15375649631264734,-0.06740603060013715,-0.07959858379795502
2010-06,2010,20100623,-0.03954836574490032,-0.02991430711408815,-0.030335775914592866,-0.11977793248060917,-0.11590930752860049,-0.026956292738954536
2010-08,2010,20100810,-0.0996429729755564,-0.048909752329425286,-0.06868022514771514,-0.1643783781247325,-0.07548106400116661,-0.045475177940982846
2010-09,2010,20100921,-0.08960980285814762,-0.022650653129274143,-0.05016878137885437,-0.22123332936096254,-0.07253459001673847,-0.06145375246714887
2010-11,2010,20101103,-0.05834794898601579,-0.03221886435056794,-0.04892173316082733,-0.1084275780346867,-0.0302647476145052,-0.03986084890185149
2010-12,2010,20101214,-0.052710385991686586,-0.0183183226422711,-0.06864646846865148,-0.14000549649592617,-0.04443392008332401,-0.0340517435708682
2011-01,2011,20110126,-0.04736772153282697,-0.012672218738766214,-0.026840223408206878,-0.049115576449389776,-0.010984800652956069,-0.04578768559552009
2011-03,2011,20110315,-0.04509025568789148,-0.005073984233527709,0.006731763971452589,-0.025049988777777248,-0.042753020247316614,-0.022025119783232728
2011-04,2011,20110427,-0.12029366134603094,-0.005306155299101782,-0.01294400132184723,-0.10737023685843589,0.00217932295974153,-0.03927130725303788
2011-06,2011,20110622,-0.1000799328113359,-0.03854025382038735,-0.0014026564540287128,-0.17015769987918755,-0.06042874303012264,-0.05268972754642391
2011-08,2011,20110809,-0.12580630934126774,-0.011362330281294852,-0.011005093821035754,-0.23310573205241955,-0.06707135462423079,-0.08030963168683303
2011-09,2011,20110921,-0.08425907477662742,-0.02888612552512609,-0.04269918962448038,-0.24351999961586412,-0.11758293360861244,-0.09559041255479847
2011-11,2011,20111102,-0.08744473932397817,-0.016503123488368337,-0.04708362415536251,-0.17422046950792072,-0.05643056699009286,-0.06074636153543438
2011-12,2011,20111213,-0.05790136170175805,-0.013992175585200292,-0.034343572617056,-0.13370510817505377,-0.0476677843723176,-0.047456149965848314
2012-01,2012,20120125,-0.06025670106773619,-0.03616050000116818,-0.05051454334085258,-0.13568017400921212,0.0049611482350839205,-0.06055255777924358
2012-03,2012,20120313,-0.023532722112860026,-0.019949762561214134,-0.016703945658063154,-0.06045202176574401,0.01558913500745193,-0.05053331688657139
2012-04,2012,20120425,-0.022540830134809346,-0.0469512075221589,-0.044218931598596585,-0.05996381910554704,-0.07071065590736979,-0.03404199028451146
2012-06,2012,20120620,-0.029775427466763035,-0.0455813266238852,-0.06808097632368787,-0.20088824183346732,-0.014687166616945059,-0.04500777680796679
2012-08,2012,20120801,-0.049938667398536356,-0.018554415371027293,-0.05357389333822172,-0.2361556317937048,-0.034385215327237144,-0.04648298458702033
2012-09,2012,20120913,-0.005739560112589999,-0.0069209181592886256,-0.03308143797352474,-0.048165040602388694,0.013506908773660488,-0.06363443755263813
2012-10,2012,20121024,-0.027187144155922015,-0.01417085999353042,-0.021648245247909516,-0.10103443001294532,-0.0937784040979626,-0.057330870936383505
2012-12,2012,20121212,-0.059201174885542315,-0.027434230496436812,-0.019855816593037867,-0.15345263657635252,-0.0673995180112731,-0.06922247102402035
2013-01,2013,20130130,-0.017319739535261943,-0.0010160311926596273,-0.03385038504291281,0.005723242583155533,0.04832329008651685,-0.0003591270225103479
2013-03,2013,20130320,0.02240743275289953,-0.014300698604829224,-0.015093602421484859,-0.0708094901188428,-0.01273073776164921,-0.03361802882003928
2013-05,2013,20130501,-0.017549816708447716,-0.025608593762561437,-0.04103266571912261,-0.10932516655957263,-0.026544578361476556,-0.05387752898888927
2013-06,2013,20130619,-0.042362048640910394,-0.01859935392001897,0.0018783001581650564,-0.12264828099989707,0.004885045397563484,-0.013695627369625188
2013-07,2013,20130731,-0.012846579834207337,-0.036349832732944114,-0.019653251044827322,-0.08624459429864863,0.05927941591615037,-0.0404304897073204
2013-09,2013,20130918,-0.052107999570725996,-0.04365885304006482,-0.02593757975862351,-0.11504973458118574,0.02698326031012565,-0.021425013029508437
2013-10,2013,20131030,-0.07281221030901759,-0.03804017439003198,-0.046964666100993285,-0.1457543772939915,-0.07794313495378133,-0.07734209316826933
2013-12,2013,20131218,0.027036698626283735,-0.03207209306197256,-0.03963425511975565,0.01523235502207806,0.0018515390569556558,0.02626144437319328
2014-01,2014,20140129,-0.03736873552300986,-0.04417800602778525,-0.04808957721209623,-0.07832913339602394,0.009834318624343833,-0.0028763005833794663
2014-03,2014,20140319,-0.008893570524015388,-0.03609613111968853,-0.03288950179070048,-0.17082658968252692,-0.009564243031531567,-0.043351330348211974
2014-04,2014,20140430,-0.006423165154712236,-0.02258898223329967,-0.0348260117854221,-0.07292134778916592,-0.01798839422032773,-0.02235662230468056
2014-06,2014,20140618,-0.00687935762585697,-0.022366264561123218,-0.03463284144098339,-0.05297737603419247,-0.03851162541340517,0.020213632602700433
2014-07,2014,20140730,0.013164635620280519,-0.007285911264668761,-0.054688124124874664,-0.05757530476659829,-0.028552993330947744,-0.0079797467102793
2014-09,2014,20140917,-0.01645614586934861,-0.009549131373371912,-0.028811870025316138,-0.0631386361198797,0.008377629604530293,-0.00949553236221475
2014-10,2014,20141029,0.020092955353798153,-0.02601168045539693,-0.07980081079165129,-0.16441709854249523,-0.10201212203273284,-0.021741129839983296
2014-12,2014,20141217,0.00929187872771954,0.0025605280706511475,-0.040644948286851966,-0.1306472112768158,0.004247469058026839,-0.03420660586964796
2015-01,2015,20150128,-0.046792298150049844,-0.02316913534570383,-0.06992733786660332,-0.13567552431798224,-0.07824202796656139,-0.03834358610179507
2015-03,2015,20150318,-0.05230217414415903,-0.030002973950013213,-0.035635439882831146,-0.15914312878397388,-0.011654212689280356,-0.02624392126536255
2015-04,2015,20150429,-0.07856457228497271,-0.013585372012016183,-0.05973996838078106,-0.199736227146792,-0.03359548761964405,-0.025584466593369794
2015-06,2015,20150617,-0.023895082828783845,0.008226565366821972,-0.024943487212479378,-0.033220357612163624,-0.008858585043983775,-0.0018917800264296617
2015-07,2015,20150729,-0.04902408777824485,-0.005596593576600899,-0.05817740468074107,-0.116934861884467,-0.03416940218219542,-0.018174621185674502
2015-09,2015,20150917,-5.64419167192965e-05,0.002805119079414932,-0.031815896221234326,-0.1768265028138429,-0.045953030888224604,-0.030811061655973918
2015-10,2015,20151028,-0.015149602411970647,-0.034192817191961315,-0.0546978132254776,-0.09161871685293596,-0.027336355825877588,-0.03685848895348573
2015-12,2015,20151216,-0.01464119894978967,-0.00934072631976583,-0.10330850442608636,-0.10324654894474031,-0.00037510684640722816,-0.005509852194945123
2016-01,2016,20160127,-0.03753856057205202,-0.031073202743580063,-0.06774746207504276,-0.27233186130135906,-0.06853135830188294,-0.06849564272997082
2016-03,2016,20160316,-0.034294434766610815,-0.030264343909430714,-0.05073778773285602,-0.19738223115209677,-0.06359856562228881,-0.025385800320305563
2016-04,2016,20160427,-0.0404079417775879,-0.047292881211812327,-0.03805450123128574,-0.11946732484076521,-0.026081452651239508,-0.047473870871278724
2016-06,2016,20160615,-0.03288020977384366,-0.021873936081876797,-0.060637999239693686,-0.11436162016036731,-0.03739004894398179,-0.029378438669259706
2016-07,2016,20160727,-0.024163088958193562,-0.00965875739497227,-0.07536451563514893,-0.16441499701204332,-0.04811257237068502,-0.049111056172893915
2016-09,2016,20160921,-0.008951050477918542,-0.023059678043872368,-0.06685361983690095,-0.08718162350838622,-0.005889450052558146,-0.027776830025847174
2016-11,2016,20161102,0.004119086103731218,-0.0021310407060996833,-0.04293647146735322,-0.03786292388758347,0.0019676784774433596,-0.05301264197744583
2016-12,2016,20161214,-0.020933677877302586,0.021367603628045576,-0.039251091143703044,0.031514609679305826,0.039916996773241654,0.021077313865166872
2017-02,2017,20170201,0.03280459482365461,0.014531018259206732,-0.008912802620040336,-0.015939247858841876,-0.012886678486378195,0.029487554294361503
2017-03,2017,20170315,0.00997853867256884,0.016457602800005123,0.005864697089461758,-0.0007794753288294637,0.02926726346148813,-0.013309320967907903
2017-05,2017,20170503,-0.06432968283420538,-0.0051896603445348195,-0.10853287970454564,-0.16986821788478232,-0.03921064484076065,-0.01602126578580551
2017-06,2017,20170614,-0.01186924018707391,-0.008894382897858056,-0.07939292992638504,-0.13809206970278548,-0.021528145878355873,-0.03907359874009636
2017-07,2017,20170726,-0.0797536298575009,-0.002196685362672986,-0.08304920833168133,-0.168955889442642,-0.004138078520737398,-0.021386682489119624
2017-09,2017,20170920,-0.08867130541853008,-0.036346626123387064,-0.07562677204242385,-0.19349440311693744,-0.07392820240789998,-0.028341646479677407
2017-11,2017,20171101,-0.026013172052703135,-0.0012551126052423478,-0.0841323943283747,-0.10539478260856812,-0.018898237192640898,0.0021531317260886688
2017-12,2017,20171213,0.07088617555390508,-0.0003053895811445745,-0.05255112358271975,-0.0076651960102669765,-0.024591994613556458,0.003776551426158595
2018-01,2018,20180131,0.058442160341030114,0.03557567191350278,-0.0079905139337455,0.14739458408132033,0.007259286216166661,0.023001053319461767
2018-03,2018,20180321,-0.03158710135943553,0.059818361359977,0.015854426336275994,-0.0015616341646508044,-0.020488749947559178,-0.03130237397555381
2018-05,2018,20180502,-0.03333227494288456,0.03639395623941984,0.007256849158772655,0.011068969853779274,0.01453798462311041,-0.013499444252049912
2018-06,2018,20180613,-0.03378102993251427,0.03588306702374769,-0.0405754305467703,-0.04212536909964969,-0.00046617816755603424,-0.003700930243984228
2018-08,2018,20180801,0.0445930333480302,0.009610997095963693,0.019067721318337675,-0.012372016224855058,-0.010189609567499024,-0.013792388582064167
2018-09,2018,20180926,-0.03646933159181919,-0.019403765827106338,0.0009590913967502361,-0.07297306171585642,-0.004571914886578978,-0.011639288680751671
2018-11,2018,20181108,0.012359300070042278,0.01249759231246525,-0.002485639131023783,-0.05557243870884253,-0.03000805042299092,-0.05070168440161294
2018-12,2018,20181219,-0.021960564174602588,0.007086471229783766,-0.017155938676957663,-0.14171742508572926,-0.06409753486232264,-0.06303379059413848
2019-01,2019,20190130,-0.06204296721771141,-0.012540037669341383,-0.023137958077237238,-0.1605399910936615,-0.08761726416866829,-0.05506970722584712
2019-03,2019,20190320,-0.06504072745982555,-0.006172966292507823,-0.08155080016181301,-0.19561523706465972,-0.02734905229349233,-0.03548999065612823
2019-05,2019,20190501,-0.036055692734152565,-0.013624827333831349,-0.088243398869037,-0.13162679905170113,-0.0001336977973843562,-0.0017631264072393259
2019-06,2019,20190619,-0.05353649919928765,-0.08889920128114893,-0.07637236315531912,-0.2759601442656228,-0.12490005290301798,-0.03653663884275083
2019-07,2019,20190731,-0.01431486947991667,-0.007021734360497304,-0.06953555040819331,-0.09383338794103738,-0.030596081750153787,-0.0013687042112222405
2019-09,2019,20190918,-0.03208527007516491,-0.04004570366834558,-0.09401894769874883,-0.2376862006217549,-0.0754730126588528,-0.042327135405485446
2019-10,2019,20191030,-0.06620186975124119,-0.018529063113631374,-0.0801070952316468,-0.2249871907631601,-0.07395612058953761,-0.054365022619824205
2019-12,2019,20191211,0.000574809938669544,-0.010244070498453807,-0.09180347104408801,-0.12067520281020452,-0.0009413132158735399,-0.05165055365674551
2020-01,2020,20200129,-0.018667730189264382,0.022314883121846305,-0.11252008070656092,-0.08668956941578777,-0.03349816443441669,-0.04241122602101463
2020-03,2020,20200315,-0.0066954607307178,-0.0546698043477685,-0.033128352556078995,-0.12622476801838586,-0.11063965799100109,-0.05897098176667139
2020-04,2020,20200429,-0.08084609002880405,-0.00874202851961835,-0.042917104743688386,-0.1961466808800295,-0.06109968439280217,-0.11009869900288163
2020-06,2020,20200610,-0.07637222904643659,0.0020940745961608854,-0.038936625513186135,-0.08959872392969782,-0.006504484895806673,-0.04943968047171942
2020-07,2020,20200729,-0.04296738632425888,0.0038190294582969297,-0.04348555773300199,-0.1709840945605248,-0.049106178109492644,-0.05349893056021565
2020-09,2020,20200916,-0.027026933257743375,0.04088601133640907,-0.011092273104779827,-0.023622136975795134,0.0018393812382091115,-0.02161096714722636
2020-11,2020,20201105,-0.09444780204271529,0.01856246351147233,-0.050266454772577365,-0.1224110987549037,-0.008245595415012609,-0.06009581073831861
2020-12,2020,20201216,-0.005613509769338333,0.04138294456572828,-0.04062885367806273,-0.05011435734448774,-0.027354371272589714,-0.029691614622898696
2021-01,2021,20210127,-0.06381373158710152,0.05696426444933733,-0.04344488099105008,-0.08335737920471534,0.01731180076526825,-0.03239354913302763
2021-03,2021,20210317,-0.057609029878507786,0.014368070930638714,-0.024877723533425832,-0.04077157707913471,-0.0055800464331143915,-0.00860875626374201
2021-04,2021,20210428,-0.046164796895173714,0.0460901165933561,-0.06444999017001432,-0.0182233910553774,-0.008055777738646958,0.04045656861738411
2021-06,2021,20210616,-0.048673491100899496,0.0033164461857084445,-0.013737128640172297,-0.039272105819627146,-0.05826041653551055,-0.03287118820408227
2021-07,2021,20210728,-0.06474303242854196,0.005229431627419637,-0.006105287328900212,-0.0878295103087597,-0.03700632905320645,-0.0642128089243048
2021-09,2021,20210922,-0.05696197170448245,0.014911051694131143,-0.010021954176625075,-0.09655953659210485,0.00346330198124776,-0.06064824697650955
2021-11,2021,20211103,-0.09453682170851675,0.01553700412360083,-0.04778222826074134,-0.11000662984961056,0.03128912739184953,-0.04247762995464113
2021-12,2021,20211215,-0.024546705290174133,0.02813906293475721,-0.01559816615746598,-0.05085382056459222,-0.01129148447110129,-0.019708945094516764
2022-01,2022,20220126,,,,,,
2022-03,2022,20220316,,,,,,
2022-05,2022,20220504,,,,,,
2022-06,2022,20220615,,,,,,
2022-07,2022,20220727,,,,,,
2022-09,2022,20220921,,,,,,
2022-11,2022,20221102,-0.04841487979733466,0.016610869234016508,-0.0322465443717027,-0.08186931443769258,0.002493464623334083,-0.12326725058556587
2022-12,2022,20221214,-0.03813290187073698,-0.03973328696070986,-0.06316411830530243,-0.17923030954495248,-0.06714870416753313,-0.07193862564844843
2023-02,2023,20230201,-0.03483250285933505,0.002910219208712791,-0.060188681651838785,-0.1600495361355945,-0.06610094709561617,-0.03399672442713686
2023-03,2023,20230322,-0.01792135209286523,0.018298207471863337,-0.06864932839019872,-0.1608525677658755,-0.09757567244574118,-0.03865294219964155
2023-05,2023,20230503,-0.03823094006611672,0.0015586340297811148,-0.07270655043579494,-0.1936043242393297,-0.08958969390184084,-0.06879485719232993
2023-06,2023,20230614,0.03378656720096399,-0.0024823527949920064,-0.05162244032450264,-0.04895875692342459,0.04550735362129712,-0.05197269296673502
2023-07,2023,20230726,-0.007516839608525679,0.0009071723573674167,-0.03166990545544062,-0.15852200628681481,-0.040729941236187686,-0.04977526395691087
2023-09,2023,20230920,-0.01149120991471281,-0.025636258347196277,-0.07068364528608576,-0.07346356679276389,-6.498593804177639e-05,-0.03191331637807009
2023-11,2023,20231101,-0.05541606401606525,-0.02967492924086754,-0.02714458898109372,-0.08748865359385766,-0.027491487060505543,-0.048681500585499284
2023-12,2023,20231213,-0.06261718684046419,-0.0068625986989814475,-0.10217408514381134,-0.17330451738125544,-0.09493726296839203,-0.04817914911374117
2024-01,2024,20240131,0.0078112901798581885,-0.002196580037395705,-0.08146060398743436,-0.07511585387011811,-0.048020297956402835,-0.030249930210298925
2024-03,2024,20240320,-0.03382368355580737,0.007917254304365212,-0.08628842665308796,-0.06973551391406783,0.037283850386011716,-0.018002071328791707
2024-06,2024,20240612,-0.01670167779621248,0.00688405042495888,-0.06488664468967227,-0.11644504778663638,-0.031096925351468303,-0.025427711292022495
